student_id,date,lecture_id,attendance,engagement_score
S0431,2025-09-18 13:55:37.168988,13,1,87
S0431,2025-09-19 13:55:37.168988,2,1,65
S0431,2025-09-20 13:55:37.168988,12,1,81
S0431,2025-09-21 13:55:37.168988,5,1,73
S0431,2025-09-22 13:55:37.168988,4,1,81
S0431,2025-09-23 13:55:37.168988,4,1,81
S0431,2025-09-24 13:55:37.168988,10,1,64
S0431,2025-09-25 13:55:37.168988,2,0,75
S0431,2025-09-26 13:55:37.168988,10,0,66
S0431,2025-09-27 13:55:37.168988,3,1,78
S0431,2025-09-28 13:55:37.168988,13,1,83
S0431,2025-09-29 13:55:37.168988,6,1,60
S0431,2025-09-30 13:55:37.168988,4,1,99
S0431,2025-10-01 13:55:37.168988,10,1,89
S0431,2025-10-02 13:55:37.168988,7,1,79
S0431,2025-10-03 13:55:37.168988,10,1,78
S0431,2025-10-04 13:55:37.168988,13,1,64
S0431,2025-10-05 13:55:37.168988,2,1,96
S0431,2025-10-06 13:55:37.168988,1,1,77
S0431,2025-10-07 13:55:37.168988,13,1,61
S0431,2025-10-08 13:55:37.168988,1,1,80
S0431,2025-10-09 13:55:37.168988,11,1,70
S0431,2025-10-10 13:55:37.168988,8,1,72
S0431,2025-10-11 13:55:37.168988,13,0,46
S0431,2025-10-12 13:55:37.168988,1,1,66
S0431,2025-10-13 13:55:37.168988,9,0,45
S0431,2025-10-14 13:55:37.168988,10,1,94
S0431,2025-10-15 13:55:37.168988,3,1,73
S0431,2025-10-16 13:55:37.168988,6,1,71
S0431,2025-10-17 13:55:37.168988,12,1,99
S0431,2025-10-18 13:55:37.168988,12,1,60
S0431,2025-10-19 13:55:37.168988,11,1,75
S0431,2025-10-20 13:55:37.168988,7,1,92
S0431,2025-10-21 13:55:37.168988,9,1,70
S0431,2025-10-22 13:55:37.168988,3,1,77
S0431,2025-10-23 13:55:37.168988,13,0,45
S0431,2025-10-24 13:55:37.168988,11,1,86
S0431,2025-10-25 13:55:37.168988,9,0,51
S0431,2025-10-26 13:55:37.168988,13,1,61
S0431,2025-10-27 13:55:37.168988,2,0,55
S0431,2025-10-28 13:55:37.168988,8,1,93
S0431,2025-10-29 13:55:37.168988,6,1,93
S0431,2025-10-30 13:55:37.168988,7,0,69
S0431,2025-10-31 13:55:37.168988,5,1,60
S0431,2025-11-01 13:55:37.168988,6,0,63
S0431,2025-11-02 13:55:37.168988,8,1,94
S0431,2025-11-03 13:55:37.168988,14,1,82
S0431,2025-11-04 13:55:37.168988,13,1,71
S0431,2025-11-05 13:55:37.168988,13,1,85
S0431,2025-11-06 13:55:37.168988,11,1,91
S0431,2025-11-07 13:55:37.168988,10,1,61
S0431,2025-11-08 13:55:37.168988,5,1,82
S0431,2025-11-09 13:55:37.168988,6,0,57
S0431,2025-11-10 13:55:37.168988,9,1,64
S0431,2025-11-11 13:55:37.168988,7,1,88
S0431,2025-11-12 13:55:37.168988,3,1,77
S0431,2025-11-13 13:55:37.168988,5,1,99
S0431,2025-11-14 13:55:37.168988,2,1,63
S0431,2025-11-15 13:55:37.168988,5,1,64
S0431,2025-11-16 13:55:37.168988,14,0,63
S0431,2025-11-17 13:55:37.168988,9,1,61
S0431,2025-11-18 13:55:37.168988,5,1,93
S0431,2025-11-19 13:55:37.168988,3,1,87
S0431,2025-11-20 13:55:37.168988,12,1,74
S0431,2025-11-21 13:55:37.168988,4,1,94
S0431,2025-11-22 13:55:37.168988,5,1,92
S0431,2025-11-23 13:55:37.168988,5,1,98
S0431,2025-11-24 13:55:37.168988,2,1,67
S0431,2025-11-25 13:55:37.168988,8,1,63
S0431,2025-11-26 13:55:37.168988,8,0,52
S0431,2025-11-27 13:55:37.168988,7,0,81
S0431,2025-11-28 13:55:37.168988,5,1,60
S0431,2025-11-29 13:55:37.168988,7,1,63
S0431,2025-11-30 13:55:37.168988,6,1,90
S0431,2025-12-01 13:55:37.168988,2,1,67
S0431,2025-12-02 13:55:37.168988,14,1,78
S0431,2025-12-03 13:55:37.168988,4,1,69
S0431,2025-12-04 13:55:37.168988,9,1,84
S0431,2025-12-05 13:55:37.168988,4,1,69
S0431,2025-12-06 13:55:37.168988,9,1,64
S0431,2025-12-07 13:55:37.168988,6,1,71
S0431,2025-12-08 13:55:37.168988,3,0,49
S0431,2025-12-09 13:55:37.168988,2,1,84
S0431,2025-12-10 13:55:37.168988,9,0,57
S0431,2025-12-11 13:55:37.168988,10,1,86
S0431,2025-12-12 13:55:37.168988,7,1,81
S0431,2025-12-13 13:55:37.168988,1,1,98
S0431,2025-12-14 13:55:37.168988,2,0,67
S0431,2025-12-15 13:55:37.168988,3,0,36
S0431,2025-12-16 13:55:37.168988,9,0,55
S0431,2025-12-17 13:55:37.168988,11,0,76
S0431,2025-12-18 13:55:37.168988,11,1,81
S0431,2025-12-19 13:55:37.168988,3,1,71
S0431,2025-12-20 13:55:37.168988,3,0,35
S0431,2025-12-21 13:55:37.168988,14,1,62
S0431,2025-12-22 13:55:37.168988,9,1,67
S0431,2025-12-23 13:55:37.168988,5,0,59
S0431,2025-12-24 13:55:37.168988,5,1,98
S0431,2025-12-25 13:55:37.168988,1,0,47
S0431,2025-12-26 13:55:37.168988,9,1,84
S0431,2025-12-27 13:55:37.168988,13,0,51
S0431,2025-12-28 13:55:37.168988,14,1,93
S0431,2025-12-29 13:55:37.168988,3,1,62
S0431,2025-12-30 13:55:37.168988,7,1,94
S0431,2025-12-31 13:55:37.168988,3,1,78
S0431,2026-01-01 13:55:37.168988,8,1,60
S0431,2026-01-02 13:55:37.168988,5,1,97
S0431,2026-01-03 13:55:37.168988,4,1,75
S0431,2026-01-04 13:55:37.168988,2,1,90
S0431,2026-01-05 13:55:37.168988,8,0,49
S0431,2026-01-06 13:55:37.168988,10,0,53
S0431,2026-01-07 13:55:37.168988,7,1,77
S0431,2026-01-08 13:55:37.168988,9,1,76
S0431,2026-01-09 13:55:37.168988,13,1,96
S0431,2026-01-10 13:55:37.168988,8,1,88
S0431,2026-01-11 13:55:37.168988,4,1,84
S0431,2026-01-12 13:55:37.168988,11,0,54
S0431,2026-01-13 13:55:37.168988,12,1,72
S0431,2026-01-14 13:55:37.168988,6,1,61
S0431,2026-01-15 13:55:37.168988,7,0,70
S0431,2026-01-16 13:55:37.168988,9,1,81
S0432,2025-07-21 13:55:37.168988,6,1,38
S0432,2025-07-22 13:55:37.168988,12,1,57
S0432,2025-07-23 13:55:37.168988,10,1,41
S0432,2025-07-24 13:55:37.168988,7,1,41
S0432,2025-07-25 13:55:37.168988,12,1,41
S0432,2025-07-26 13:55:37.168988,14,1,47
S0432,2025-07-27 13:55:37.168988,11,0,22
S0432,2025-07-28 13:55:37.168988,2,1,52
S0432,2025-07-29 13:55:37.168988,3,0,25
S0432,2025-07-30 13:55:37.168988,2,1,43
S0432,2025-07-31 13:55:37.168988,3,1,27
S0432,2025-08-01 13:55:37.168988,4,1,45
S0432,2025-08-02 13:55:37.168988,6,0,0
S0432,2025-08-03 13:55:37.168988,9,0,13
S0432,2025-08-04 13:55:37.168988,9,0,25
S0432,2025-08-05 13:55:37.168988,9,0,21
S0432,2025-08-06 13:55:37.168988,10,1,21
S0432,2025-08-07 13:55:37.168988,14,1,42
S0432,2025-08-08 13:55:37.168988,7,1,50
S0432,2025-08-09 13:55:37.168988,5,1,34
S0432,2025-08-10 13:55:37.168988,9,0,28
S0432,2025-08-11 13:55:37.168988,9,1,31
S0432,2025-08-12 13:55:37.168988,13,1,29
S0432,2025-08-13 13:55:37.168988,11,1,35
S0432,2025-08-14 13:55:37.168988,11,0,5
S0432,2025-08-15 13:55:37.168988,8,1,43
S0432,2025-08-16 13:55:37.168988,6,1,49
S0432,2025-08-17 13:55:37.168988,7,1,33
S0432,2025-08-18 13:55:37.168988,7,1,23
S0432,2025-08-19 13:55:37.168988,3,0,0
S0432,2025-08-20 13:55:37.168988,7,1,35
S0432,2025-08-21 13:55:37.168988,3,1,50
S0432,2025-08-22 13:55:37.168988,11,1,28
S0432,2025-08-23 13:55:37.168988,1,0,29
S0432,2025-08-24 13:55:37.168988,3,1,18
S0432,2025-08-25 13:55:37.168988,9,1,39
S0432,2025-08-26 13:55:37.168988,11,1,29
S0432,2025-08-27 13:55:37.168988,5,0,31
S0432,2025-08-28 13:55:37.168988,1,1,33
S0432,2025-08-29 13:55:37.168988,7,1,56
S0432,2025-08-30 13:55:37.168988,13,1,19
S0432,2025-08-31 13:55:37.168988,6,1,35
S0432,2025-09-01 13:55:37.168988,5,1,22
S0432,2025-09-02 13:55:37.168988,3,1,38
S0432,2025-09-03 13:55:37.168988,12,1,25
S0432,2025-09-04 13:55:37.168988,14,1,38
S0432,2025-09-05 13:55:37.168988,7,1,53
S0432,2025-09-06 13:55:37.168988,10,0,27
S0432,2025-09-07 13:55:37.168988,7,0,6
S0432,2025-09-08 13:55:37.168988,6,1,45
S0432,2025-09-09 13:55:37.168988,14,0,30
S0432,2025-09-10 13:55:37.168988,14,1,19
S0432,2025-09-11 13:55:37.168988,13,0,30
S0432,2025-09-12 13:55:37.168988,13,1,48
S0432,2025-09-13 13:55:37.168988,3,1,54
S0432,2025-09-14 13:55:37.168988,12,1,22
S0432,2025-09-15 13:55:37.168988,6,1,28
S0432,2025-09-16 13:55:37.168988,7,0,31
S0432,2025-09-17 13:55:37.168988,10,1,33
S0432,2025-09-18 13:55:37.168988,10,1,20
S0432,2025-09-19 13:55:37.168988,4,1,26
S0432,2025-09-20 13:55:37.168988,7,0,3
S0432,2025-09-21 13:55:37.168988,12,0,27
S0432,2025-09-22 13:55:37.168988,3,0,4
S0432,2025-09-23 13:55:37.168988,8,1,23
S0432,2025-09-24 13:55:37.168988,8,0,0
S0432,2025-09-25 13:55:37.168988,5,1,25
S0432,2025-09-26 13:55:37.168988,9,0,1
S0432,2025-09-27 13:55:37.168988,11,1,42
S0432,2025-09-28 13:55:37.168988,4,0,30
S0432,2025-09-29 13:55:37.168988,14,1,56
S0432,2025-09-30 13:55:37.168988,2,1,27
S0432,2025-10-01 13:55:37.168988,3,1,41
S0432,2025-10-02 13:55:37.168988,3,1,56
S0432,2025-10-03 13:55:37.168988,12,0,20
S0432,2025-10-04 13:55:37.168988,5,0,13
S0432,2025-10-05 13:55:37.168988,4,1,28
S0432,2025-10-06 13:55:37.168988,1,1,26
S0432,2025-10-07 13:55:37.168988,5,1,30
S0432,2025-10-08 13:55:37.168988,8,1,32
S0432,2025-10-09 13:55:37.168988,5,1,46
S0432,2025-10-10 13:55:37.168988,12,1,48
S0432,2025-10-11 13:55:37.168988,1,1,18
S0432,2025-10-12 13:55:37.168988,8,1,28
S0432,2025-10-13 13:55:37.168988,3,1,54
S0432,2025-10-14 13:55:37.168988,9,1,40
S0432,2025-10-15 13:55:37.168988,9,1,36
S0432,2025-10-16 13:55:37.168988,3,1,54
S0432,2025-10-17 13:55:37.168988,5,1,33
S0432,2025-10-18 13:55:37.168988,13,0,24
S0432,2025-10-19 13:55:37.168988,13,1,51
S0432,2025-10-20 13:55:37.168988,14,0,0
S0432,2025-10-21 13:55:37.168988,13,0,20
S0432,2025-10-22 13:55:37.168988,11,1,51
S0432,2025-10-23 13:55:37.168988,3,1,54
S0432,2025-10-24 13:55:37.168988,10,1,43
S0432,2025-10-25 13:55:37.168988,13,1,53
S0432,2025-10-26 13:55:37.168988,5,1,44
S0432,2025-10-27 13:55:37.168988,8,0,27
S0432,2025-10-28 13:55:37.168988,1,1,51
S0432,2025-10-29 13:55:37.168988,1,1,32
S0432,2025-10-30 13:55:37.168988,6,1,57
S0432,2025-10-31 13:55:37.168988,6,1,47
S0432,2025-11-01 13:55:37.168988,11,0,22
S0432,2025-11-02 13:55:37.168988,14,0,4
S0432,2025-11-03 13:55:37.168988,13,1,44
S0432,2025-11-04 13:55:37.168988,10,1,49
S0432,2025-11-05 13:55:37.168988,13,0,35
S0432,2025-11-06 13:55:37.168988,14,1,50
S0432,2025-11-07 13:55:37.168988,14,1,47
S0432,2025-11-08 13:55:37.168988,10,1,51
S0432,2025-11-09 13:55:37.168988,4,1,24
S0432,2025-11-10 13:55:37.168988,4,1,43
S0432,2025-11-11 13:55:37.168988,6,1,55
S0432,2025-11-12 13:55:37.168988,11,1,51
S0432,2025-11-13 13:55:37.168988,13,1,38
S0432,2025-11-14 13:55:37.168988,8,0,29
S0432,2025-11-15 13:55:37.168988,2,1,20
S0432,2025-11-16 13:55:37.168988,7,0,6
S0432,2025-11-17 13:55:37.168988,5,1,57
S0432,2025-11-18 13:55:37.168988,2,1,56
S0432,2025-11-19 13:55:37.168988,14,0,33
S0432,2025-11-20 13:55:37.168988,7,1,41
S0432,2025-11-21 13:55:37.168988,11,1,39
S0432,2025-11-22 13:55:37.168988,1,1,18
S0432,2025-11-23 13:55:37.168988,8,1,41
S0432,2025-11-24 13:55:37.168988,7,1,57
S0432,2025-11-25 13:55:37.168988,8,1,56
S0432,2025-11-26 13:55:37.168988,1,1,19
S0432,2025-11-27 13:55:37.168988,14,1,55
S0432,2025-11-28 13:55:37.168988,9,1,34
S0432,2025-11-29 13:55:37.168988,2,1,21
S0432,2025-11-30 13:55:37.168988,3,1,31
S0432,2025-12-01 13:55:37.168988,5,1,38
S0432,2025-12-02 13:55:37.168988,2,0,17
S0432,2025-12-03 13:55:37.168988,3,1,46
S0432,2025-12-04 13:55:37.168988,5,0,20
S0432,2025-12-05 13:55:37.168988,2,1,27
S0432,2025-12-06 13:55:37.168988,3,0,0
S0432,2025-12-07 13:55:37.168988,3,1,29
S0432,2025-12-08 13:55:37.168988,9,1,22
S0432,2025-12-09 13:55:37.168988,4,1,20
S0432,2025-12-10 13:55:37.168988,5,0,4
S0432,2025-12-11 13:55:37.168988,9,1,21
S0432,2025-12-12 13:55:37.168988,1,0,39
S0432,2025-12-13 13:55:37.168988,13,1,32
S0432,2025-12-14 13:55:37.168988,14,0,2
S0432,2025-12-15 13:55:37.168988,12,1,22
S0432,2025-12-16 13:55:37.168988,10,0,1
S0432,2025-12-17 13:55:37.168988,1,1,20
S0432,2025-12-18 13:55:37.168988,11,1,37
S0432,2025-12-19 13:55:37.168988,7,1,34
S0432,2025-12-20 13:55:37.168988,11,1,34
S0432,2025-12-21 13:55:37.168988,7,0,12
S0432,2025-12-22 13:55:37.168988,5,1,23
S0432,2025-12-23 13:55:37.168988,6,0,35
S0432,2025-12-24 13:55:37.168988,14,1,36
S0432,2025-12-25 13:55:37.168988,8,0,19
S0432,2025-12-26 13:55:37.168988,13,1,51
S0432,2025-12-27 13:55:37.168988,12,1,50
S0432,2025-12-28 13:55:37.168988,12,1,41
S0432,2025-12-29 13:55:37.168988,8,1,48
S0432,2025-12-30 13:55:37.168988,11,1,38
S0432,2025-12-31 13:55:37.168988,10,1,22
S0432,2026-01-01 13:55:37.168988,10,1,42
S0432,2026-01-02 13:55:37.168988,1,1,19
S0432,2026-01-03 13:55:37.168988,7,1,47
S0432,2026-01-04 13:55:37.168988,1,1,43
S0432,2026-01-05 13:55:37.168988,1,1,21
S0432,2026-01-06 13:55:37.168988,13,1,48
S0432,2026-01-07 13:55:37.168988,5,1,22
S0432,2026-01-08 13:55:37.168988,8,1,33
S0432,2026-01-09 13:55:37.168988,4,1,35
S0432,2026-01-10 13:55:37.168988,6,0,30
S0432,2026-01-11 13:55:37.168988,5,1,37
S0432,2026-01-12 13:55:37.168988,13,1,39
S0432,2026-01-13 13:55:37.168988,3,1,27
S0432,2026-01-14 13:55:37.168988,2,1,26
S0432,2026-01-15 13:55:37.168988,8,1,30
S0432,2026-01-16 13:55:37.168988,2,1,19
S0433,2025-07-21 13:55:37.168988,12,1,27
S0433,2025-07-22 13:55:37.168988,13,0,13
S0433,2025-07-23 13:55:37.168988,1,1,39
S0433,2025-07-24 13:55:37.168988,7,1,39
S0433,2025-07-25 13:55:37.168988,5,1,46
S0433,2025-07-26 13:55:37.168988,7,1,25
S0433,2025-07-27 13:55:37.168988,11,1,48
S0433,2025-07-28 13:55:37.168988,10,1,40
S0433,2025-07-29 13:55:37.168988,11,1,48
S0433,2025-07-30 13:55:37.168988,4,1,58
S0433,2025-07-31 13:55:37.168988,8,0,37
S0433,2025-08-01 13:55:37.168988,14,1,39
S0433,2025-08-02 13:55:37.168988,13,1,23
S0433,2025-08-03 13:55:37.168988,8,0,20
S0433,2025-08-04 13:55:37.168988,7,1,51
S0433,2025-08-05 13:55:37.168988,5,1,49
S0433,2025-08-06 13:55:37.168988,9,1,58
S0433,2025-08-07 13:55:37.168988,3,1,56
S0433,2025-08-08 13:55:37.168988,8,1,39
S0433,2025-08-09 13:55:37.168988,5,1,60
S0433,2025-08-10 13:55:37.168988,6,0,41
S0433,2025-08-11 13:55:37.168988,10,1,23
S0433,2025-08-12 13:55:37.168988,7,1,33
S0433,2025-08-13 13:55:37.168988,7,1,62
S0433,2025-08-14 13:55:37.168988,1,0,17
S0433,2025-08-15 13:55:37.168988,1,1,37
S0433,2025-08-16 13:55:37.168988,6,0,9
S0433,2025-08-17 13:55:37.168988,11,1,30
S0433,2025-08-18 13:55:37.168988,9,1,61
S0433,2025-08-19 13:55:37.168988,12,1,51
S0433,2025-08-20 13:55:37.168988,12,1,48
S0433,2025-08-21 13:55:37.168988,14,1,61
S0433,2025-08-22 13:55:37.168988,11,0,15
S0433,2025-08-23 13:55:37.168988,12,1,43
S0433,2025-08-24 13:55:37.168988,9,1,42
S0433,2025-08-25 13:55:37.168988,2,1,30
S0433,2025-08-26 13:55:37.168988,8,1,29
S0433,2025-08-27 13:55:37.168988,6,1,32
S0433,2025-08-28 13:55:37.168988,6,0,41
S0433,2025-08-29 13:55:37.168988,4,0,14
S0433,2025-08-30 13:55:37.168988,8,0,26
S0433,2025-08-31 13:55:37.168988,3,0,28
S0433,2025-09-01 13:55:37.168988,1,1,39
S0433,2025-09-02 13:55:37.168988,9,1,25
S0433,2025-09-03 13:55:37.168988,13,1,25
S0433,2025-09-04 13:55:37.168988,4,1,58
S0433,2025-09-05 13:55:37.168988,14,1,36
S0433,2025-09-06 13:55:37.168988,14,1,25
S0433,2025-09-07 13:55:37.168988,8,1,57
S0433,2025-09-08 13:55:37.168988,7,1,42
S0433,2025-09-09 13:55:37.168988,2,1,40
S0433,2025-09-10 13:55:37.168988,12,0,17
S0433,2025-09-11 13:55:37.168988,5,1,61
S0433,2025-09-12 13:55:37.168988,4,1,49
S0433,2025-09-13 13:55:37.168988,6,0,0
S0433,2025-09-14 13:55:37.168988,1,0,29
S0433,2025-09-15 13:55:37.168988,6,1,54
S0433,2025-09-16 13:55:37.168988,14,1,61
S0433,2025-09-17 13:55:37.168988,9,1,59
S0433,2025-09-18 13:55:37.168988,3,1,32
S0433,2025-09-19 13:55:37.168988,12,1,57
S0433,2025-09-20 13:55:37.168988,4,1,31
S0433,2025-09-21 13:55:37.168988,5,0,25
S0433,2025-09-22 13:55:37.168988,14,0,6
S0433,2025-09-23 13:55:37.168988,12,1,59
S0433,2025-09-24 13:55:37.168988,4,1,39
S0433,2025-09-25 13:55:37.168988,4,1,40
S0433,2025-09-26 13:55:37.168988,8,1,62
S0433,2025-09-27 13:55:37.168988,2,1,47
S0433,2025-09-28 13:55:37.168988,13,1,24
S0433,2025-09-29 13:55:37.168988,6,0,39
S0433,2025-09-30 13:55:37.168988,6,0,0
S0433,2025-10-01 13:55:37.168988,8,1,26
S0433,2025-10-02 13:55:37.168988,9,1,48
S0433,2025-10-03 13:55:37.168988,5,1,25
S0433,2025-10-04 13:55:37.168988,9,1,39
S0433,2025-10-05 13:55:37.168988,3,1,32
S0433,2025-10-06 13:55:37.168988,3,0,41
S0433,2025-10-07 13:55:37.168988,14,1,40
S0433,2025-10-08 13:55:37.168988,9,1,45
S0433,2025-10-09 13:55:37.168988,2,1,48
S0433,2025-10-10 13:55:37.168988,9,1,40
S0433,2025-10-11 13:55:37.168988,4,1,51
S0433,2025-10-12 13:55:37.168988,12,1,62
S0433,2025-10-13 13:55:37.168988,6,1,60
S0433,2025-10-14 13:55:37.168988,13,1,28
S0433,2025-10-15 13:55:37.168988,6,0,11
S0433,2025-10-16 13:55:37.168988,5,1,37
S0433,2025-10-17 13:55:37.168988,4,1,30
S0433,2025-10-18 13:55:37.168988,6,1,51
S0433,2025-10-19 13:55:37.168988,2,1,57
S0433,2025-10-20 13:55:37.168988,9,0,4
S0433,2025-10-21 13:55:37.168988,12,1,23
S0433,2025-10-22 13:55:37.168988,10,1,23
S0433,2025-10-23 13:55:37.168988,1,1,49
S0433,2025-10-24 13:55:37.168988,8,1,40
S0433,2025-10-25 13:55:37.168988,7,1,32
S0433,2025-10-26 13:55:37.168988,9,1,28
S0433,2025-10-27 13:55:37.168988,4,1,46
S0433,2025-10-28 13:55:37.168988,8,1,31
S0433,2025-10-29 13:55:37.168988,6,0,25
S0433,2025-10-30 13:55:37.168988,8,1,62
S0433,2025-10-31 13:55:37.168988,2,1,48
S0433,2025-11-01 13:55:37.168988,14,1,59
S0433,2025-11-02 13:55:37.168988,9,1,33
S0433,2025-11-03 13:55:37.168988,11,1,40
S0433,2025-11-04 13:55:37.168988,9,0,34
S0433,2025-11-05 13:55:37.168988,9,1,59
S0433,2025-11-06 13:55:37.168988,1,1,45
S0433,2025-11-07 13:55:37.168988,1,1,58
S0433,2025-11-08 13:55:37.168988,5,1,40
S0433,2025-11-09 13:55:37.168988,11,1,44
S0433,2025-11-10 13:55:37.168988,8,0,11
S0433,2025-11-11 13:55:37.168988,5,1,56
S0433,2025-11-12 13:55:37.168988,10,0,23
S0433,2025-11-13 13:55:37.168988,3,1,33
S0433,2025-11-14 13:55:37.168988,5,1,31
S0433,2025-11-15 13:55:37.168988,11,1,50
S0433,2025-11-16 13:55:37.168988,6,0,22
S0433,2025-11-17 13:55:37.168988,9,1,35
S0433,2025-11-18 13:55:37.168988,2,1,56
S0433,2025-11-19 13:55:37.168988,10,1,32
S0433,2025-11-20 13:55:37.168988,5,1,45
S0433,2025-11-21 13:55:37.168988,13,1,28
S0433,2025-11-22 13:55:37.168988,14,1,27
S0433,2025-11-23 13:55:37.168988,12,1,28
S0433,2025-11-24 13:55:37.168988,7,1,41
S0433,2025-11-25 13:55:37.168988,14,1,27
S0433,2025-11-26 13:55:37.168988,10,1,53
S0433,2025-11-27 13:55:37.168988,5,0,34
S0433,2025-11-28 13:55:37.168988,5,1,45
S0433,2025-11-29 13:55:37.168988,11,0,13
S0433,2025-11-30 13:55:37.168988,11,1,44
S0433,2025-12-01 13:55:37.168988,10,1,30
S0433,2025-12-02 13:55:37.168988,6,1,52
S0433,2025-12-03 13:55:37.168988,13,1,44
S0433,2025-12-04 13:55:37.168988,10,1,27
S0433,2025-12-05 13:55:37.168988,14,1,45
S0433,2025-12-06 13:55:37.168988,14,1,57
S0433,2025-12-07 13:55:37.168988,2,1,46
S0433,2025-12-08 13:55:37.168988,14,1,27
S0433,2025-12-09 13:55:37.168988,3,0,14
S0433,2025-12-10 13:55:37.168988,14,1,37
S0433,2025-12-11 13:55:37.168988,11,0,29
S0433,2025-12-12 13:55:37.168988,7,0,32
S0433,2025-12-13 13:55:37.168988,9,1,37
S0433,2025-12-14 13:55:37.168988,7,1,39
S0433,2025-12-15 13:55:37.168988,13,1,34
S0433,2025-12-16 13:55:37.168988,4,1,61
S0433,2025-12-17 13:55:37.168988,9,1,54
S0433,2025-12-18 13:55:37.168988,4,1,28
S0433,2025-12-19 13:55:37.168988,4,0,8
S0433,2025-12-20 13:55:37.168988,11,1,35
S0433,2025-12-21 13:55:37.168988,5,1,56
S0433,2025-12-22 13:55:37.168988,11,1,23
S0433,2025-12-23 13:55:37.168988,3,1,27
S0433,2025-12-24 13:55:37.168988,13,1,30
S0433,2025-12-25 13:55:37.168988,11,1,38
S0433,2025-12-26 13:55:37.168988,10,1,42
S0433,2025-12-27 13:55:37.168988,12,1,57
S0433,2025-12-28 13:55:37.168988,14,1,34
S0433,2025-12-29 13:55:37.168988,8,1,27
S0433,2025-12-30 13:55:37.168988,13,1,43
S0433,2025-12-31 13:55:37.168988,13,1,45
S0433,2026-01-01 13:55:37.168988,8,1,45
S0433,2026-01-02 13:55:37.168988,14,1,39
S0433,2026-01-03 13:55:37.168988,11,1,35
S0433,2026-01-04 13:55:37.168988,6,1,58
S0433,2026-01-05 13:55:37.168988,14,1,43
S0433,2026-01-06 13:55:37.168988,14,0,14
S0433,2026-01-07 13:55:37.168988,5,1,48
S0433,2026-01-08 13:55:37.168988,1,1,45
S0433,2026-01-09 13:55:37.168988,12,1,44
S0433,2026-01-10 13:55:37.168988,11,1,32
S0433,2026-01-11 13:55:37.168988,1,1,54
S0433,2026-01-12 13:55:37.168988,14,1,44
S0433,2026-01-13 13:55:37.168988,13,1,43
S0433,2026-01-14 13:55:37.168988,8,0,29
S0433,2026-01-15 13:55:37.168988,5,1,60
S0433,2026-01-16 13:55:37.168988,4,0,26
S0434,2025-07-21 13:55:37.168988,11,0,8
S0434,2025-07-22 13:55:37.168988,5,0,31
S0434,2025-07-23 13:55:37.168988,8,1,45
S0434,2025-07-24 13:55:37.168988,10,1,55
S0434,2025-07-25 13:55:37.168988,8,1,32
S0434,2025-07-26 13:55:37.168988,14,1,37
S0434,2025-07-27 13:55:37.168988,10,1,46
S0434,2025-07-28 13:55:37.168988,7,1,43
S0434,2025-07-29 13:55:37.168988,7,1,41
S0434,2025-07-30 13:55:37.168988,4,0,21
S0434,2025-07-31 13:55:37.168988,6,1,32
S0434,2025-08-01 13:55:37.168988,11,1,47
S0434,2025-08-02 13:55:37.168988,9,1,55
S0434,2025-08-03 13:55:37.168988,2,1,43
S0434,2025-08-04 13:55:37.168988,14,0,7
S0434,2025-08-05 13:55:37.168988,3,1,44
S0434,2025-08-06 13:55:37.168988,9,1,59
S0434,2025-08-07 13:55:37.168988,10,1,33
S0434,2025-08-08 13:55:37.168988,5,0,29
S0434,2025-08-09 13:55:37.168988,5,0,19
S0434,2025-08-10 13:55:37.168988,2,1,54
S0434,2025-08-11 13:55:37.168988,11,1,50
S0434,2025-08-12 13:55:37.168988,7,1,47
S0434,2025-08-13 13:55:37.168988,6,0,0
S0434,2025-08-14 13:55:37.168988,2,1,60
S0434,2025-08-15 13:55:37.168988,6,1,46
S0434,2025-08-16 13:55:37.168988,13,1,62
S0434,2025-08-17 13:55:37.168988,13,1,30
S0434,2025-08-18 13:55:37.168988,11,1,50
S0434,2025-08-19 13:55:37.168988,1,1,37
S0434,2025-08-20 13:55:37.168988,2,1,52
S0434,2025-08-21 13:55:37.168988,10,1,33
S0434,2025-08-22 13:55:37.168988,2,1,63
S0434,2025-08-23 13:55:37.168988,14,1,40
S0434,2025-08-24 13:55:37.168988,9,0,30
S0434,2025-08-25 13:55:37.168988,4,1,34
S0434,2025-08-26 13:55:37.168988,5,1,45
S0434,2025-08-27 13:55:37.168988,10,1,25
S0434,2025-08-28 13:55:37.168988,14,1,25
S0434,2025-08-29 13:55:37.168988,1,1,30
S0434,2025-08-30 13:55:37.168988,5,0,35
S0434,2025-08-31 13:55:37.168988,2,1,46
S0434,2025-09-01 13:55:37.168988,5,0,47
S0434,2025-09-02 13:55:37.168988,12,1,28
S0434,2025-09-03 13:55:37.168988,7,0,25
S0434,2025-09-04 13:55:37.168988,7,1,37
S0434,2025-09-05 13:55:37.168988,2,1,59
S0434,2025-09-06 13:55:37.168988,13,0,36
S0434,2025-09-07 13:55:37.168988,13,1,56
S0434,2025-09-08 13:55:37.168988,13,1,40
S0434,2025-09-09 13:55:37.168988,12,1,33
S0434,2025-09-10 13:55:37.168988,10,1,34
S0434,2025-09-11 13:55:37.168988,12,0,27
S0434,2025-09-12 13:55:37.168988,2,1,40
S0434,2025-09-13 13:55:37.168988,5,1,39
S0434,2025-09-14 13:55:37.168988,10,1,28
