student_id,quiz_id,topic,score,max_score,date
S0444,QZ_PRO,Probability,27,100,2026-01-16 13:55:37.168988
S0444,QZ_PRO,Probability,84,100,2025-10-25 13:55:37.168988
S0444,QZ_PRO,Probability,68,100,2025-09-26 13:55:37.168988
S0444,QZ_STA,Statistics,63,100,2025-08-31 13:55:37.168988
S0444,QZ_STA,Statistics,41,100,2025-07-23 13:55:37.168988
S0444,QZ_STA,Statistics,73,100,2025-09-08 13:55:37.168988
S0444,QZ_ML ,ML Basics,41,100,2025-12-17 13:55:37.168988
S0444,QZ_ML ,ML Basics,86,100,2025-10-24 13:55:37.168988
S0444,QZ_ML ,ML Basics,58,100,2025-12-24 13:55:37.168988
S0444,QZ_DEE,Deep Learning,38,100,2025-09-08 13:55:37.168988
S0444,QZ_DEE,Deep Learning,82,100,2025-12-05 13:55:37.168988
S0444,QZ_DEE,Deep Learning,49,100,2025-12-19 13:55:37.168988
S0444,QZ_NLP,NLP,75,100,2025-10-28 13:55:37.168988
S0444,QZ_NLP,NLP,97,100,2025-11-18 13:55:37.168988
S0444,QZ_NLP,NLP,67,100,2025-12-15 13:55:37.168988
S0444,QZ_COM,Computer Vision,69,100,2025-10-03 13:55:37.168988
S0444,QZ_COM,Computer Vision,73,100,2026-01-11 13:55:37.168988
S0444,QZ_COM,Computer Vision,39,100,2025-09-30 13:55:37.168988
S0444,QZ_COM,Computer Vision,58,100,2025-11-03 13:55:37.168988
S0444,QZ_OPT,Optimization,91,100,2025-07-24 13:55:37.168988
S0444,QZ_OPT,Optimization,67,100,2025-09-27 13:55:37.168988
S0444,QZ_OPT,Optimization,52,100,2025-12-01 13:55:37.168988
S0445,QZ_LIN,Linear Algebra,74,100,2026-01-01 13:55:37.168988
S0445,QZ_LIN,Linear Algebra,53,100,2025-10-08 13:55:37.168988
S0445,QZ_LIN,Linear Algebra,67,100,2025-11-15 13:55:37.168988
S0445,QZ_PRO,Probability,67,100,2025-12-19 13:55:37.168988
S0445,QZ_PRO,Probability,68,100,2025-08-06 13:55:37.168988
S0445,QZ_PRO,Probability,27,100,2025-11-01 13:55:37.168988
S0445,QZ_PRO,Probability,67,100,2025-07-30 13:55:37.168988
S0445,QZ_STA,Statistics,95,100,2025-08-09 13:55:37.168988
S0445,QZ_STA,Statistics,26,100,2025-09-09 13:55:37.168988
S0445,QZ_ML ,ML Basics,88,100,2025-08-16 13:55:37.168988
S0445,QZ_ML ,ML Basics,57,100,2025-10-19 13:55:37.168988
S0445,QZ_ML ,ML Basics,96,100,2025-08-30 13:55:37.168988
S0445,QZ_ML ,ML Basics,66,100,2025-09-11 13:55:37.168988
S0445,QZ_DEE,Deep Learning,62,100,2026-01-15 13:55:37.168988
S0445,QZ_DEE,Deep Learning,58,100,2025-11-14 13:55:37.168988
S0445,QZ_DEE,Deep Learning,70,100,2025-10-11 13:55:37.168988
S0445,QZ_DEE,Deep Learning,76,100,2025-08-01 13:55:37.168988
S0445,QZ_NLP,NLP,51,100,2025-12-04 13:55:37.168988
S0445,QZ_NLP,NLP,88,100,2025-07-27 13:55:37.168988
S0445,QZ_NLP,NLP,40,100,2025-11-26 13:55:37.168988
S0445,QZ_COM,Computer Vision,49,100,2025-11-04 13:55:37.168988
S0445,QZ_COM,Computer Vision,48,100,2025-09-10 13:55:37.168988
S0445,QZ_COM,Computer Vision,26,100,2025-12-11 13:55:37.168988
S0445,QZ_COM,Computer Vision,54,100,2025-10-27 13:55:37.168988
S0445,QZ_OPT,Optimization,69,100,2025-12-08 13:55:37.168988
S0445,QZ_OPT,Optimization,40,100,2025-07-28 13:55:37.168988
S0445,QZ_OPT,Optimization,83,100,2025-09-20 13:55:37.168988
S0445,QZ_OPT,Optimization,75,100,2025-11-04 13:55:37.168988
S0446,QZ_LIN,Linear Algebra,75,100,2025-11-22 13:55:37.168988
S0446,QZ_LIN,Linear Algebra,88,100,2026-01-03 13:55:37.168988
S0446,QZ_PRO,Probability,51,100,2025-08-03 13:55:37.168988
S0446,QZ_PRO,Probability,95,100,2025-09-17 13:55:37.168988
S0446,QZ_STA,Statistics,37,100,2025-09-21 13:55:37.168988
S0446,QZ_STA,Statistics,39,100,2025-11-30 13:55:37.168988
S0446,QZ_STA,Statistics,36,100,2025-12-10 13:55:37.168988
S0446,QZ_STA,Statistics,29,100,2025-10-01 13:55:37.168988
S0446,QZ_ML ,ML Basics,38,100,2025-10-01 13:55:37.168988
S0446,QZ_ML ,ML Basics,62,100,2025-09-20 13:55:37.168988
S0446,QZ_ML ,ML Basics,63,100,2025-07-21 13:55:37.168988
S0446,QZ_ML ,ML Basics,36,100,2025-08-30 13:55:37.168988
S0446,QZ_DEE,Deep Learning,34,100,2025-10-22 13:55:37.168988
S0446,QZ_DEE,Deep Learning,39,100,2025-10-09 13:55:37.168988
S0446,QZ_NLP,NLP,35,100,2026-01-07 13:55:37.168988
S0446,QZ_NLP,NLP,92,100,2025-09-15 13:55:37.168988
S0446,QZ_COM,Computer Vision,32,100,2025-08-17 13:55:37.168988
S0446,QZ_COM,Computer Vision,94,100,2025-08-14 13:55:37.168988
S0446,QZ_OPT,Optimization,89,100,2025-10-08 13:55:37.168988
S0446,QZ_OPT,Optimization,40,100,2025-12-16 13:55:37.168988
S0447,QZ_LIN,Linear Algebra,49,100,2025-11-17 13:55:37.168988
S0447,QZ_LIN,Linear Algebra,33,100,2025-08-10 13:55:37.168988
S0447,QZ_LIN,Linear Algebra,74,100,2025-08-28 13:55:37.168988
S0447,QZ_LIN,Linear Algebra,37,100,2025-12-24 13:55:37.168988
S0447,QZ_PRO,Probability,77,100,2025-07-26 13:55:37.168988
S0447,QZ_PRO,Probability,95,100,2025-11-27 13:55:37.168988
S0447,QZ_PRO,Probability,71,100,2025-08-30 13:55:37.168988
S0447,QZ_STA,Statistics,88,100,2025-09-15 13:55:37.168988
S0447,QZ_STA,Statistics,32,100,2025-09-21 13:55:37.168988
S0447,QZ_STA,Statistics,32,100,2025-08-06 13:55:37.168988
S0447,QZ_ML ,ML Basics,79,100,2025-08-09 13:55:37.168988
S0447,QZ_ML ,ML Basics,39,100,2025-10-04 13:55:37.168988
S0447,QZ_ML ,ML Basics,77,100,2025-11-02 13:55:37.168988
S0447,QZ_DEE,Deep Learning,45,100,2025-09-15 13:55:37.168988
S0447,QZ_DEE,Deep Learning,71,100,2025-10-02 13:55:37.168988
S0447,QZ_DEE,Deep Learning,76,100,2025-11-22 13:55:37.168988
S0447,QZ_DEE,Deep Learning,92,100,2025-10-28 13:55:37.168988
S0447,QZ_NLP,NLP,84,100,2025-09-03 13:55:37.168988
S0447,QZ_NLP,NLP,52,100,2025-08-18 13:55:37.168988
S0447,QZ_COM,Computer Vision,68,100,2025-07-30 13:55:37.168988
S0447,QZ_COM,Computer Vision,57,100,2025-07-29 13:55:37.168988
S0447,QZ_COM,Computer Vision,49,100,2025-10-06 13:55:37.168988
S0447,QZ_OPT,Optimization,91,100,2025-08-26 13:55:37.168988
S0447,QZ_OPT,Optimization,64,100,2025-12-05 13:55:37.168988
S0447,QZ_OPT,Optimization,25,100,2025-09-08 13:55:37.168988
S0448,QZ_LIN,Linear Algebra,47,100,2025-12-02 13:55:37.168988
S0448,QZ_LIN,Linear Algebra,58,100,2025-09-21 13:55:37.168988
S0448,QZ_PRO,Probability,28,100,2025-10-26 13:55:37.168988
S0448,QZ_PRO,Probability,31,100,2025-10-03 13:55:37.168988
S0448,QZ_STA,Statistics,35,100,2026-01-14 13:55:37.168988
S0448,QZ_STA,Statistics,95,100,2025-08-17 13:55:37.168988
S0448,QZ_ML ,ML Basics,33,100,2025-12-14 13:55:37.168988
S0448,QZ_ML ,ML Basics,73,100,2025-08-30 13:55:37.168988
S0448,QZ_ML ,ML Basics,61,100,2025-09-30 13:55:37.168988
S0448,QZ_ML ,ML Basics,53,100,2025-09-13 13:55:37.168988
S0448,QZ_DEE,Deep Learning,73,100,2025-12-28 13:55:37.168988
S0448,QZ_DEE,Deep Learning,68,100,2025-09-30 13:55:37.168988
S0448,QZ_DEE,Deep Learning,65,100,2025-07-27 13:55:37.168988
S0448,QZ_NLP,NLP,97,100,2025-07-22 13:55:37.168988
S0448,QZ_NLP,NLP,78,100,2025-10-25 13:55:37.168988
S0448,QZ_NLP,NLP,39,100,2025-08-15 13:55:37.168988
S0448,QZ_NLP,NLP,59,100,2025-08-29 13:55:37.168988
S0448,QZ_COM,Computer Vision,50,100,2025-08-28 13:55:37.168988
S0448,QZ_COM,Computer Vision,83,100,2026-01-04 13:55:37.168988
S0448,QZ_COM,Computer Vision,64,100,2025-08-08 13:55:37.168988
S0448,QZ_COM,Computer Vision,93,100,2025-11-20 13:55:37.168988
S0448,QZ_OPT,Optimization,46,100,2025-10-12 13:55:37.168988
S0448,QZ_OPT,Optimization,57,100,2025-12-01 13:55:37.168988
S0448,QZ_OPT,Optimization,51,100,2026-01-05 13:55:37.168988
S0448,QZ_OPT,Optimization,54,100,2025-12-08 13:55:37.168988
S0449,QZ_LIN,Linear Algebra,65,100,2025-10-27 13:55:37.168988
S0449,QZ_LIN,Linear Algebra,98,100,2025-08-16 13:55:37.168988
S0449,QZ_LIN,Linear Algebra,45,100,2026-01-13 13:55:37.168988
S0449,QZ_PRO,Probability,36,100,2026-01-05 13:55:37.168988
S0449,QZ_PRO,Probability,47,100,2026-01-04 13:55:37.168988
S0449,QZ_STA,Statistics,65,100,2025-09-09 13:55:37.168988
S0449,QZ_STA,Statistics,86,100,2025-07-30 13:55:37.168988
S0449,QZ_STA,Statistics,72,100,2025-07-25 13:55:37.168988
S0449,QZ_STA,Statistics,52,100,2025-12-31 13:55:37.168988
S0449,QZ_ML ,ML Basics,42,100,2025-09-13 13:55:37.168988
S0449,QZ_ML ,ML Basics,59,100,2025-07-26 13:55:37.168988
S0449,QZ_ML ,ML Basics,85,100,2025-11-10 13:55:37.168988
S0449,QZ_ML ,ML Basics,32,100,2025-11-07 13:55:37.168988
S0449,QZ_DEE,Deep Learning,80,100,2025-09-04 13:55:37.168988
S0449,QZ_DEE,Deep Learning,57,100,2025-10-30 13:55:37.168988
S0449,QZ_NLP,NLP,92,100,2025-09-29 13:55:37.168988
S0449,QZ_NLP,NLP,34,100,2025-12-22 13:55:37.168988
S0449,QZ_NLP,NLP,94,100,2025-07-25 13:55:37.168988
S0449,QZ_NLP,NLP,42,100,2025-10-26 13:55:37.168988
S0449,QZ_COM,Computer Vision,59,100,2025-08-04 13:55:37.168988
S0449,QZ_COM,Computer Vision,75,100,2025-08-12 13:55:37.168988
S0449,QZ_COM,Computer Vision,59,100,2025-10-13 13:55:37.168988
S0449,QZ_COM,Computer Vision,47,100,2026-01-01 13:55:37.168988
S0449,QZ_OPT,Optimization,55,100,2025-12-09 13:55:37.168988
S0449,QZ_OPT,Optimization,67,100,2025-09-05 13:55:37.168988
S0450,QZ_LIN,Linear Algebra,76,100,2025-09-05 13:55:37.168988
S0450,QZ_LIN,Linear Algebra,39,100,2025-10-07 13:55:37.168988
S0450,QZ_PRO,Probability,34,100,2025-11-14 13:55:37.168988
S0450,QZ_PRO,Probability,74,100,2025-12-04 13:55:37.168988
S0450,QZ_PRO,Probability,33,100,2026-01-15 13:55:37.168988
S0450,QZ_STA,Statistics,30,100,2025-10-29 13:55:37.168988
S0450,QZ_STA,Statistics,75,100,2025-07-28 13:55:37.168988
S0450,QZ_STA,Statistics,86,100,2025-10-04 13:55:37.168988
S0450,QZ_STA,Statistics,72,100,2025-10-03 13:55:37.168988
S0450,QZ_ML ,ML Basics,79,100,2025-09-25 13:55:37.168988
S0450,QZ_ML ,ML Basics,88,100,2025-10-27 13:55:37.168988
S0450,QZ_ML ,ML Basics,30,100,2025-10-25 13:55:37.168988
S0450,QZ_DEE,Deep Learning,62,100,2025-10-05 13:55:37.168988
S0450,QZ_DEE,Deep Learning,56,100,2025-12-24 13:55:37.168988
S0450,QZ_NLP,NLP,60,100,2025-11-10 13:55:37.168988
S0450,QZ_NLP,NLP,72,100,2025-12-27 13:55:37.168988
S0450,QZ_NLP,NLP,84,100,2025-07-26 13:55:37.168988
S0450,QZ_NLP,NLP,37,100,2025-10-14 13:55:37.168988
S0450,QZ_COM,Computer Vision,70,100,2025-08-08 13:55:37.168988
S0450,QZ_COM,Computer Vision,94,100,2025-11-12 13:55:37.168988
S0450,QZ_COM,Computer Vision,90,100,2025-07-23 13:55:37.168988
S0450,QZ_OPT,Optimization,64,100,2025-08-02 13:55:37.168988
S0450,QZ_OPT,Optimization,92,100,2025-11-10 13:55:37.168988
S0450,QZ_OPT,Optimization,58,100,2025-09-05 13:55:37.168988
S0451,QZ_LIN,Linear Algebra,99,100,2025-08-01 13:55:37.168988
S0451,QZ_LIN,Linear Algebra,82,100,2025-10-12 13:55:37.168988
S0451,QZ_LIN,Linear Algebra,60,100,2026-01-10 13:55:37.168988
S0451,QZ_LIN,Linear Algebra,47,100,2025-12-25 13:55:37.168988
S0451,QZ_PRO,Probability,75,100,2025-09-14 13:55:37.168988
S0451,QZ_PRO,Probability,66,100,2025-12-15 13:55:37.168988
S0451,QZ_STA,Statistics,36,100,2025-08-17 13:55:37.168988
S0451,QZ_STA,Statistics,77,100,2025-10-16 13:55:37.168988
S0451,QZ_ML ,ML Basics,25,100,2025-11-19 13:55:37.168988
S0451,QZ_ML ,ML Basics,42,100,2025-07-27 13:55:37.168988
S0451,QZ_DEE,Deep Learning,71,100,2025-07-25 13:55:37.168988
S0451,QZ_DEE,Deep Learning,77,100,2025-12-21 13:55:37.168988
S0451,QZ_DEE,Deep Learning,81,100,2025-12-31 13:55:37.168988
S0451,QZ_NLP,NLP,80,100,2025-09-06 13:55:37.168988
S0451,QZ_NLP,NLP,36,100,2025-12-12 13:55:37.168988
S0451,QZ_NLP,NLP,93,100,2025-12-21 13:55:37.168988
S0451,QZ_NLP,NLP,71,100,2025-12-08 13:55:37.168988
S0451,QZ_COM,Computer Vision,80,100,2025-10-10 13:55:37.168988
S0451,QZ_COM,Computer Vision,62,100,2025-11-19 13:55:37.168988
S0451,QZ_OPT,Optimization,40,100,2025-08-08 13:55:37.168988
S0451,QZ_OPT,Optimization,79,100,2025-10-18 13:55:37.168988
S0452,QZ_LIN,Linear Algebra,80,100,2025-11-06 13:55:37.168988
S0452,QZ_LIN,Linear Algebra,94,100,2025-10-09 13:55:37.168988
S0452,QZ_LIN,Linear Algebra,51,100,2025-11-22 13:55:37.168988
S0452,QZ_LIN,Linear Algebra,61,100,2025-10-10 13:55:37.168988
S0452,QZ_PRO,Probability,50,100,2025-11-01 13:55:37.168988
S0452,QZ_PRO,Probability,74,100,2025-11-09 13:55:37.168988
S0452,QZ_STA,Statistics,80,100,2025-10-21 13:55:37.168988
S0452,QZ_STA,Statistics,75,100,2025-08-07 13:55:37.168988
S0452,QZ_STA,Statistics,93,100,2025-10-14 13:55:37.168988
S0452,QZ_STA,Statistics,25,100,2025-08-05 13:55:37.168988
S0452,QZ_ML ,ML Basics,86,100,2025-12-09 13:55:37.168988
S0452,QZ_ML ,ML Basics,69,100,2025-09-13 13:55:37.168988
S0452,QZ_ML ,ML Basics,50,100,2025-10-06 13:55:37.168988
S0452,QZ_DEE,Deep Learning,39,100,2025-11-17 13:55:37.168988
S0452,QZ_DEE,Deep Learning,61,100,2025-12-06 13:55:37.168988
S0452,QZ_DEE,Deep Learning,38,100,2025-12-17 13:55:37.168988
S0452,QZ_NLP,NLP,45,100,2026-01-15 13:55:37.168988
S0452,QZ_NLP,NLP,50,100,2025-08-31 13:55:37.168988
S0452,QZ_NLP,NLP,99,100,2025-08-13 13:55:37.168988
S0452,QZ_NLP,NLP,32,100,2025-10-30 13:55:37.168988
S0452,QZ_COM,Computer Vision,84,100,2025-12-10 13:55:37.168988
S0452,QZ_COM,Computer Vision,73,100,2025-09-22 13:55:37.168988
S0452,QZ_OPT,Optimization,33,100,2025-10-18 13:55:37.168988
S0452,QZ_OPT,Optimization,76,100,2025-09-08 13:55:37.168988
S0452,QZ_OPT,Optimization,98,100,2025-11-11 13:55:37.168988
S0453,QZ_LIN,Linear Algebra,80,100,2025-07-29 13:55:37.168988
S0453,QZ_LIN,Linear Algebra,53,100,2025-09-07 13:55:37.168988
S0453,QZ_LIN,Linear Algebra,66,100,2025-12-03 13:55:37.168988
S0453,QZ_PRO,Probability,94,100,2025-10-15 13:55:37.168988
S0453,QZ_PRO,Probability,33,100,2025-12-30 13:55:37.168988
S0453,QZ_PRO,Probability,80,100,2025-12-07 13:55:37.168988
S0453,QZ_PRO,Probability,94,100,2025-12-02 13:55:37.168988
S0453,QZ_STA,Statistics,47,100,2025-09-17 13:55:37.168988
S0453,QZ_STA,Statistics,70,100,2025-10-24 13:55:37.168988
S0453,QZ_STA,Statistics,63,100,2025-11-07 13:55:37.168988
S0453,QZ_ML ,ML Basics,78,100,2025-09-20 13:55:37.168988
S0453,QZ_ML ,ML Basics,33,100,2025-08-27 13:55:37.168988
S0453,QZ_DEE,Deep Learning,89,100,2025-12-13 13:55:37.168988
S0453,QZ_DEE,Deep Learning,58,100,2025-09-19 13:55:37.168988
S0453,QZ_DEE,Deep Learning,40,100,2025-11-23 13:55:37.168988
S0453,QZ_DEE,Deep Learning,79,100,2025-11-02 13:55:37.168988
S0453,QZ_NLP,NLP,54,100,2025-08-08 13:55:37.168988
S0453,QZ_NLP,NLP,96,100,2025-12-05 13:55:37.168988
S0453,QZ_COM,Computer Vision,82,100,2025-08-07 13:55:37.168988
S0453,QZ_COM,Computer Vision,99,100,2025-09-26 13:55:37.168988
S0453,QZ_OPT,Optimization,53,100,2026-01-05 13:55:37.168988
S0453,QZ_OPT,Optimization,28,100,2025-09-11 13:55:37.168988
S0453,QZ_OPT,Optimization,86,100,2026-01-07 13:55:37.168988
S0453,QZ_OPT,Optimization,49,100,2025-08-29 13:55:37.168988
S0454,QZ_LIN,Linear Algebra,84,100,2025-11-11 13:55:37.168988
S0454,QZ_LIN,Linear Algebra,64,100,2025-11-24 13:55:37.168988
S0454,QZ_LIN,Linear Algebra,61,100,2025-12-07 13:55:37.168988
S0454,QZ_LIN,Linear Algebra,52,100,2025-12-02 13:55:37.168988
S0454,QZ_PRO,Probability,40,100,2025-08-20 13:55:37.168988
S0454,QZ_PRO,Probability,37,100,2026-01-04 13:55:37.168988
S0454,QZ_PRO,Probability,85,100,2025-10-03 13:55:37.168988
S0454,QZ_PRO,Probability,59,100,2025-09-30 13:55:37.168988
S0454,QZ_STA,Statistics,94,100,2025-11-15 13:55:37.168988
S0454,QZ_STA,Statistics,95,100,2025-11-28 13:55:37.168988
S0454,QZ_STA,Statistics,29,100,2025-10-21 13:55:37.168988
S0454,QZ_STA,Statistics,79,100,2025-10-13 13:55:37.168988
S0454,QZ_ML ,ML Basics,99,100,2025-11-10 13:55:37.168988
S0454,QZ_ML ,ML Basics,41,100,2025-10-05 13:55:37.168988
S0454,QZ_ML ,ML Basics,55,100,2025-08-27 13:55:37.168988
S0454,QZ_ML ,ML Basics,74,100,2025-10-08 13:55:37.168988
S0454,QZ_DEE,Deep Learning,98,100,2025-07-29 13:55:37.168988
S0454,QZ_DEE,Deep Learning,45,100,2025-09-01 13:55:37.168988
S0454,QZ_NLP,NLP,49,100,2025-10-22 13:55:37.168988
S0454,QZ_NLP,NLP,59,100,2025-09-07 13:55:37.168988
S0454,QZ_NLP,NLP,51,100,2025-09-15 13:55:37.168988
S0454,QZ_COM,Computer Vision,66,100,2025-11-28 13:55:37.168988
S0454,QZ_COM,Computer Vision,87,100,2025-08-11 13:55:37.168988
S0454,QZ_COM,Computer Vision,32,100,2025-08-24 13:55:37.168988
S0454,QZ_COM,Computer Vision,63,100,2025-12-28 13:55:37.168988
S0454,QZ_OPT,Optimization,34,100,2025-10-30 13:55:37.168988
S0454,QZ_OPT,Optimization,56,100,2025-10-23 13:55:37.168988
S0455,QZ_LIN,Linear Algebra,56,100,2025-09-05 13:55:37.168988
S0455,QZ_LIN,Linear Algebra,76,100,2025-11-10 13:55:37.168988
S0455,QZ_PRO,Probability,97,100,2025-09-24 13:55:37.168988
S0455,QZ_PRO,Probability,97,100,2025-12-24 13:55:37.168988
S0455,QZ_STA,Statistics,75,100,2026-01-15 13:55:37.168988
S0455,QZ_STA,Statistics,97,100,2025-08-02 13:55:37.168988
S0455,QZ_STA,Statistics,51,100,2025-12-23 13:55:37.168988
S0455,QZ_ML ,ML Basics,52,100,2025-07-29 13:55:37.168988
S0455,QZ_ML ,ML Basics,72,100,2025-08-07 13:55:37.168988
S0455,QZ_ML ,ML Basics,77,100,2025-08-28 13:55:37.168988
S0455,QZ_ML ,ML Basics,37,100,2025-07-22 13:55:37.168988
S0455,QZ_DEE,Deep Learning,66,100,2026-01-01 13:55:37.168988
S0455,QZ_DEE,Deep Learning,35,100,2025-08-24 13:55:37.168988
S0455,QZ_DEE,Deep Learning,58,100,2025-08-21 13:55:37.168988
S0455,QZ_NLP,NLP,31,100,2025-10-02 13:55:37.168988
S0455,QZ_NLP,NLP,88,100,2025-11-22 13:55:37.168988
S0455,QZ_COM,Computer Vision,58,100,2025-08-11 13:55:37.168988
S0455,QZ_COM,Computer Vision,59,100,2026-01-10 13:55:37.168988
S0455,QZ_COM,Computer Vision,45,100,2025-11-27 13:55:37.168988
S0455,QZ_OPT,Optimization,78,100,2025-12-28 13:55:37.168988
S0455,QZ_OPT,Optimization,60,100,2025-12-30 13:55:37.168988
S0456,QZ_LIN,Linear Algebra,33,100,2025-11-29 13:55:37.168988
S0456,QZ_LIN,Linear Algebra,74,100,2025-09-08 13:55:37.168988
S0456,QZ_PRO,Probability,64,100,2025-09-01 13:55:37.168988
S0456,QZ_PRO,Probability,27,100,2025-12-23 13:55:37.168988
S0456,QZ_STA,Statistics,57,100,2026-01-07 13:55:37.168988
S0456,QZ_STA,Statistics,90,100,2025-12-10 13:55:37.168988
S0456,QZ_STA,Statistics,90,100,2025-10-30 13:55:37.168988
S0456,QZ_STA,Statistics,47,100,2025-09-14 13:55:37.168988
S0456,QZ_ML ,ML Basics,81,100,2025-11-02 13:55:37.168988
S0456,QZ_ML ,ML Basics,41,100,2025-09-10 13:55:37.168988
S0456,QZ_DEE,Deep Learning,28,100,2025-12-19 13:55:37.168988
S0456,QZ_DEE,Deep Learning,44,100,2025-09-18 13:55:37.168988
S0456,QZ_DEE,Deep Learning,54,100,2025-12-15 13:55:37.168988
S0456,QZ_DEE,Deep Learning,31,100,2025-10-20 13:55:37.168988
S0456,QZ_NLP,NLP,33,100,2025-08-24 13:55:37.168988
S0456,QZ_NLP,NLP,58,100,2025-09-04 13:55:37.168988
S0456,QZ_COM,Computer Vision,34,100,2025-10-27 13:55:37.168988
S0456,QZ_COM,Computer Vision,71,100,2025-07-22 13:55:37.168988
S0456,QZ_COM,Computer Vision,84,100,2025-08-29 13:55:37.168988
S0456,QZ_OPT,Optimization,80,100,2025-10-13 13:55:37.168988
S0456,QZ_OPT,Optimization,92,100,2025-12-10 13:55:37.168988
S0456,QZ_OPT,Optimization,53,100,2026-01-13 13:55:37.168988
S0456,QZ_OPT,Optimization,26,100,2025-10-23 13:55:37.168988
S0457,QZ_LIN,Linear Algebra,37,100,2025-09-20 13:55:37.168988
S0457,QZ_LIN,Linear Algebra,99,100,2025-11-17 13:55:37.168988
S0457,QZ_LIN,Linear Algebra,59,100,2026-01-01 13:55:37.168988
S0457,QZ_PRO,Probability,69,100,2025-11-13 13:55:37.168988
S0457,QZ_PRO,Probability,69,100,2025-08-20 13:55:37.168988
S0457,QZ_PRO,Probability,67,100,2025-07-31 13:55:37.168988
S0457,QZ_PRO,Probability,88,100,2025-12-23 13:55:37.168988
S0457,QZ_STA,Statistics,25,100,2025-08-13 13:55:37.168988
S0457,QZ_STA,Statistics,81,100,2025-12-13 13:55:37.168988
S0457,QZ_STA,Statistics,28,100,2025-07-27 13:55:37.168988
S0457,QZ_STA,Statistics,61,100,2025-10-31 13:55:37.168988
S0457,QZ_ML ,ML Basics,27,100,2025-07-23 13:55:37.168988
S0457,QZ_ML ,ML Basics,30,100,2025-08-30 13:55:37.168988
S0457,QZ_DEE,Deep Learning,77,100,2025-11-20 13:55:37.168988
S0457,QZ_DEE,Deep Learning,62,100,2025-10-23 13:55:37.168988
S0457,QZ_DEE,Deep Learning,32,100,2025-12-29 13:55:37.168988
S0457,QZ_DEE,Deep Learning,66,100,2025-07-24 13:55:37.168988
S0457,QZ_NLP,NLP,86,100,2025-08-06 13:55:37.168988
S0457,QZ_NLP,NLP,97,100,2026-01-02 13:55:37.168988
S0457,QZ_NLP,NLP,25,100,2026-01-04 13:55:37.168988
S0457,QZ_NLP,NLP,50,100,2025-10-09 13:55:37.168988
S0457,QZ_COM,Computer Vision,33,100,2025-11-24 13:55:37.168988
S0457,QZ_COM,Computer Vision,47,100,2025-12-25 13:55:37.168988
S0457,QZ_COM,Computer Vision,66,100,2025-10-02 13:55:37.168988
S0457,QZ_COM,Computer Vision,76,100,2025-11-28 13:55:37.168988
S0457,QZ_OPT,Optimization,89,100,2025-11-22 13:55:37.168988
S0457,QZ_OPT,Optimization,85,100,2025-10-04 13:55:37.168988
S0457,QZ_OPT,Optimization,39,100,2025-09-25 13:55:37.168988
S0457,QZ_OPT,Optimization,90,100,2025-10-14 13:55:37.168988
S0458,QZ_LIN,Linear Algebra,29,100,2026-01-09 13:55:37.168988
S0458,QZ_LIN,Linear Algebra,51,100,2025-08-01 13:55:37.168988
S0458,QZ_PRO,Probability,43,100,2025-09-09 13:55:37.168988
S0458,QZ_PRO,Probability,62,100,2025-08-01 13:55:37.168988
S0458,QZ_PRO,Probability,78,100,2025-12-27 13:55:37.168988
S0458,QZ_STA,Statistics,97,100,2025-07-22 13:55:37.168988
S0458,QZ_STA,Statistics,45,100,2025-10-25 13:55:37.168988
S0458,QZ_STA,Statistics,34,100,2025-12-27 13:55:37.168988
S0458,QZ_ML ,ML Basics,42,100,2025-08-30 13:55:37.168988
S0458,QZ_ML ,ML Basics,95,100,2025-09-10 13:55:37.168988
S0458,QZ_ML ,ML Basics,27,100,2025-09-15 13:55:37.168988
S0458,QZ_ML ,ML Basics,63,100,2025-12-28 13:55:37.168988
S0458,QZ_DEE,Deep Learning,95,100,2025-08-16 13:55:37.168988
S0458,QZ_DEE,Deep Learning,63,100,2025-11-09 13:55:37.168988
S0458,QZ_NLP,NLP,87,100,2025-10-06 13:55:37.168988
S0458,QZ_NLP,NLP,44,100,2026-01-09 13:55:37.168988
S0458,QZ_NLP,NLP,92,100,2025-10-05 13:55:37.168988
S0458,QZ_COM,Computer Vision,48,100,2026-01-10 13:55:37.168988
S0458,QZ_COM,Computer Vision,78,100,2025-12-06 13:55:37.168988
S0458,QZ_OPT,Optimization,93,100,2025-08-30 13:55:37.168988
S0458,QZ_OPT,Optimization,91,100,2025-09-26 13:55:37.168988
S0459,QZ_LIN,Linear Algebra,56,100,2025-11-09 13:55:37.168988
S0459,QZ_LIN,Linear Algebra,80,100,2025-08-26 13:55:37.168988
S0459,QZ_PRO,Probability,92,100,2025-10-19 13:55:37.168988
S0459,QZ_PRO,Probability,89,100,2025-11-16 13:55:37.168988
S0459,QZ_PRO,Probability,45,100,2025-10-23 13:55:37.168988
S0459,QZ_STA,Statistics,38,100,2025-08-20 13:55:37.168988
S0459,QZ_STA,Statistics,97,100,2025-08-31 13:55:37.168988
S0459,QZ_STA,Statistics,92,100,2025-08-07 13:55:37.168988
S0459,QZ_STA,Statistics,51,100,2025-07-31 13:55:37.168988
S0459,QZ_ML ,ML Basics,34,100,2025-10-31 13:55:37.168988
S0459,QZ_ML ,ML Basics,84,100,2025-09-20 13:55:37.168988
S0459,QZ_DEE,Deep Learning,73,100,2025-12-17 13:55:37.168988
S0459,QZ_DEE,Deep Learning,33,100,2025-10-29 13:55:37.168988
